train_acc,step,train_loss,epoch,val_loss,val_acc
0.953125,7699,0.18640747666358948,8,,
0.953125,7749,0.18896019458770752,8,,
0.9375,7799,0.25030675530433655,8,,
0.953125,7849,0.2181822955608368,8,,
0.953125,7899,0.18444201350212097,8,,
0.90625,7949,0.38100293278694153,8,,
0.9375,7999,0.20466575026512146,8,,
0.96875,8049,0.1721908450126648,8,,
0.953125,8099,0.2153039276599884,8,,
0.921875,8149,0.2592224180698395,8,,
0.890625,8199,0.3086901307106018,8,,
0.9375,8249,0.22513577342033386,8,,
0.953125,8299,0.1909562349319458,8,,
0.9375,8349,0.2557404637336731,8,,
0.9375,8399,0.24685873091220856,8,,
,8432,,8,0.4046792685985565,0.8948317170143127
0.921875,8449,0.23706120252609253,9,,
0.953125,8499,0.19345501065254211,9,,
0.953125,8549,0.26312747597694397,9,,
0.953125,8599,0.2104124128818512,9,,
0.96875,8649,0.17576825618743896,9,,
0.96875,8699,0.16136819124221802,9,,
0.90625,8749,0.3026648759841919,9,,
0.96875,8799,0.18129554390907288,9,,
0.8125,8849,0.480891615152359,9,,
0.921875,8899,0.26138436794281006,9,,
0.96875,8949,0.19921377301216125,9,,
0.96875,8999,0.18815407156944275,9,,
0.96875,9049,0.19888949394226074,9,,
0.890625,9099,0.3393590450286865,9,,
0.953125,9149,0.21628546714782715,9,,
0.890625,9199,0.3206871449947357,9,,
0.90625,9249,0.3120267987251282,9,,
0.953125,9299,0.2363002896308899,9,,
0.953125,9349,0.1733194887638092,9,,
,9369,,9,0.4362380802631378,0.8908253312110901
0.921875,9399,0.2735395133495331,10,,
0.875,9449,0.288716584444046,10,,
0.953125,9499,0.18615102767944336,10,,
0.953125,9549,0.19236288964748383,10,,
0.921875,9599,0.24922305345535278,10,,
0.953125,9649,0.1952633261680603,10,,
0.953125,9699,0.20911571383476257,10,,
0.9375,9749,0.26061493158340454,10,,
0.890625,9799,0.27850836515426636,10,,
0.9375,9849,0.2919503450393677,10,,
0.953125,9899,0.2237827628850937,10,,
0.96875,9949,0.19585219025611877,10,,
0.953125,9999,0.22528913617134094,10,,
0.953125,10049,0.1855965256690979,10,,
0.96875,10099,0.23625987768173218,10,,
0.921875,10149,0.21845412254333496,10,,
0.875,10199,0.44163015484809875,10,,
0.90625,10249,0.33635634183883667,10,,
1.0,10299,0.12361274659633636,10,,
,10306,,10,0.44902467727661133,0.8892227411270142
0.9375,10349,0.2581813335418701,11,,
0.9375,10399,0.2733660638332367,11,,
0.953125,10449,0.22943229973316193,11,,
0.9375,10499,0.1894189417362213,11,,
0.9375,10549,0.15909868478775024,11,,
0.921875,10599,0.3295290768146515,11,,
0.921875,10649,0.2352389395236969,11,,
0.984375,10699,0.18964046239852905,11,,
0.9375,10749,0.18571805953979492,11,,
0.953125,10799,0.2522333264350891,11,,
0.984375,10849,0.16619592905044556,11,,
0.90625,10899,0.2505890727043152,11,,
0.953125,10949,0.20976537466049194,11,,
0.921875,10999,0.21203216910362244,11,,
0.921875,11049,0.24441921710968018,11,,
0.96875,11099,0.14203304052352905,11,,
0.984375,11149,0.16605785489082336,11,,
0.953125,11199,0.261896550655365,11,,
,11243,,11,0.4424374997615814,0.8909254670143127
0.953125,11249,0.22635489702224731,12,,
0.921875,11299,0.3915131688117981,12,,
1.0,11349,0.11083580553531647,12,,
0.90625,11399,0.3284866511821747,12,,
0.953125,11449,0.2207055687904358,12,,
0.921875,11499,0.2866601347923279,12,,
0.953125,11549,0.320252925157547,12,,
0.921875,11599,0.20728370547294617,12,,
0.921875,11649,0.4800516366958618,12,,
0.96875,11699,0.2174205183982849,12,,
0.984375,11749,0.17112699151039124,12,,
0.953125,11799,0.1909462809562683,12,,
0.921875,11849,0.20938602089881897,12,,
0.9375,11899,0.23022887110710144,12,,
0.9375,11949,0.17002829909324646,12,,
0.9375,11999,0.2011462152004242,12,,
0.859375,12049,0.45062190294265747,12,,
0.984375,12099,0.1332731395959854,12,,
0.984375,12149,0.13330219686031342,12,,
,12180,,12,0.437154084444046,0.8914262652397156
0.90625,12199,0.24286174774169922,13,,
0.953125,12249,0.151281476020813,13,,
0.921875,12299,0.28636375069618225,13,,
0.96875,12349,0.18000006675720215,13,,
0.96875,12399,0.18202748894691467,13,,
0.96875,12449,0.19556322693824768,13,,
0.921875,12499,0.24625980854034424,13,,
0.984375,12549,0.15328867733478546,13,,
0.9375,12599,0.21248438954353333,13,,
0.921875,12649,0.22942861914634705,13,,
0.953125,12699,0.20174658298492432,13,,
0.953125,12749,0.2083722949028015,13,,
0.953125,12799,0.1762697994709015,13,,
0.9375,12849,0.18514208495616913,13,,
0.953125,12899,0.17956537008285522,13,,
0.890625,12949,0.2697128653526306,13,,
0.953125,12999,0.22082354128360748,13,,
0.953125,13049,0.2612820267677307,13,,
0.890625,13099,0.3086318373680115,13,,
,13117,,13,0.45902305841445923,0.8842147588729858
0.90625,13149,0.20821672677993774,14,,
0.984375,13199,0.1820155531167984,14,,
0.984375,13249,0.1500036120414734,14,,
0.96875,13299,0.15722063183784485,14,,
0.953125,13349,0.21525061130523682,14,,
0.90625,13399,0.3106916844844818,14,,
1.0,13449,0.09461559355258942,14,,
0.96875,13499,0.1947876214981079,14,,
0.890625,13549,0.22787593305110931,14,,
0.921875,13599,0.23506344854831696,14,,
0.953125,13649,0.18997856974601746,14,,
0.953125,13699,0.2496000975370407,14,,
0.9375,13749,0.2838584780693054,14,,
0.875,13799,0.25191402435302734,14,,
0.96875,13849,0.21768349409103394,14,,
0.96875,13899,0.19727623462677002,14,,
0.953125,13949,0.18526211380958557,14,,
0.9375,13999,0.22339054942131042,14,,
0.984375,14049,0.12772969901561737,14,,
,14054,,14,0.4630190134048462,0.8901242017745972
